               8        8.2        8.4        8.6        8.8          9        9.2        9.4        9.6        9.8         10       10.2       10.4       10.6       10.8         11       11.2       11.4       11.6       11.8         12       12.2       12.4       12.6       12.8         13       13.2       13.4       13.6       13.8         14       14.2       14.4       14.6       14.8         15

29.000 |     17.501     12.969      9.483      6.836      4.852      3.388      2.324      1.564      1.031      0.666      0.420      0.258      0.155      0.090      0.051      0.028      0.015      0.008      0.004      0.002      0.001      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  |     61.644
29.200 |     27.039     20.635     15.577     11.620      8.559      6.219      4.452      3.138      2.175      1.480      0.988      0.646      0.414      0.258      0.158      0.094      0.054      0.030      0.016      0.009      0.004      0.002      0.001      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  |    103.569
29.400 |     39.772     31.109     24.115     18.513     14.064     10.564      7.840      5.743      4.149      2.952      2.068      1.424      0.962      0.638      0.414      0.263      0.163      0.099      0.058      0.033      0.019      0.010      0.005      0.003      0.001      0.001      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  |    164.982
29.600 |     56.156     44.836     35.536     27.942     21.783     16.825     12.866      9.733      7.279      5.377      3.919      2.817      1.994      1.389      0.951      0.639      0.421      0.272      0.172      0.106      0.064      0.037      0.021      0.012      0.006      0.003      0.002      0.001      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  |    251.158
29.800 |     76.630     62.244     50.258     40.318     32.117     25.390     19.908     15.473     11.912      9.077      6.841      5.096      3.749      2.721      1.947      1.372      0.951      0.648      0.433      0.284      0.182      0.115      0.070      0.042      0.024      0.014      0.008      0.004      0.002      0.001      0.000      0.000      0.000      0.000      0.000      0.000  |    367.834
30.000 |    101.640     83.757     68.687     56.033     45.449     36.636     29.334     23.318     18.391     14.384     11.149      8.558      6.501      4.884      3.626      2.658      1.922      1.370      0.962      0.664      0.451      0.300      0.196      0.125      0.078      0.048      0.029      0.017      0.009      0.005      0.003      0.001      0.001      0.000      0.000      0.000  |    521.184
30.200 |    131.664    109.813     91.234     75.476     62.152     50.922     41.493     33.610     27.051     21.623     17.155     13.503     10.537      8.148      6.239      4.727      3.542      2.622      1.916      1.382      0.982      0.687      0.473      0.320      0.212      0.138      0.088      0.055      0.033      0.020      0.012      0.006      0.004      0.002      0.001      0.000  |    717.841
30.400 |    167.232    140.894    118.338     99.056     82.607     68.609     56.731     46.683     38.215     31.107     25.167     20.228     16.144     12.788     10.047      7.826      6.039      4.615      3.489      2.608      1.926      1.404      1.010      0.716      0.500      0.343      0.232      0.153      0.100      0.063      0.039      0.024      0.014      0.008      0.005      0.003  |    964.965
30.600 |    208.957    177.545    150.491    127.216    107.222     90.075     75.400     62.870     52.200     43.142     35.479     29.021     23.601     19.075     15.314     12.207      9.656      7.576      5.892      4.539      3.462      2.613      1.950      1.438      1.046      0.751      0.532      0.370      0.254      0.171      0.113      0.073      0.047      0.029      0.018      0.010  |   1270.356
30.800 |    257.556    220.403    188.258    160.463    136.451    115.732     97.878     82.520     69.333     58.037     48.386     40.163     33.180     27.272     22.294     18.117     14.630     11.735      9.345      7.384      5.786      4.495      3.459      2.635      1.986      1.480      1.090      0.792      0.568      0.402      0.279      0.191      0.129      0.085      0.055      0.035  |   1642.605
31.000 |    313.876    270.215    232.299    199.382    170.819    146.049    124.589    106.018     89.967     76.118     64.191     53.941     45.153     37.640     31.237     25.799     21.197     17.319     14.066     11.352      9.099      7.240      5.716      4.476      3.474      2.671      2.033      1.531      1.140      0.839      0.609      0.437      0.308      0.215      0.147      0.099  |   2091.262
31.200 |    378.916    327.863    283.397    244.667    210.938    181.573    156.021    133.802    114.498     97.744     83.224     70.658     59.803     50.445     42.396     35.492     29.585     24.550     20.272     16.652     13.601     11.043      8.908      7.137      5.676      4.479      3.506      2.719      2.090      1.590      1.197      0.891      0.655      0.476      0.341      0.241  |   2627.045
31.400 |    453.854    394.389    342.472    297.132    257.532    222.946    192.745    166.382    143.381    123.326    105.855     90.652     77.438     65.971     56.035     47.444     40.031     33.651     28.174     23.487     19.489     16.092     13.217     10.794      8.762      7.067      5.661      4.501      3.551      2.779      2.155      1.656      1.260      0.948      0.706      0.519  |   3262.059
31.600 |    540.071    471.017    410.609    357.740    311.456    270.927    235.436    204.358    177.151    153.341    132.514    114.309     98.409     84.535     72.445     61.923     52.782     44.853     37.991     32.065     26.962     22.578     18.825     15.623     12.901     10.597      8.655      7.026      5.667      4.539      3.610      2.848      2.229      1.729      1.329      1.011  |   4010.059
31.800 |    639.181    559.180    489.081    427.623    373.714    326.409    284.888    248.438    216.440    188.353    163.703    142.079    123.117    106.502     91.954     79.229     68.110     58.409     49.956     42.604     36.222     30.693     25.916     21.798     18.260     15.229     12.642     10.441      8.578      7.008      5.690      4.590      3.678      2.926      2.309      1.808  |   4886.757
32.000 |    744.989    653.461    573.152    502.638    440.687    386.230    338.341    296.214    259.150    226.535    197.836    172.586    150.375    130.845    113.681     98.605     85.374     73.773     63.611     54.722     46.956     40.183     34.287     29.164     24.724     20.883     17.572     14.724     12.284     10.200      8.427      6.925      5.659      4.596      3.709      2.973  |   5846.075
32.200 |    874.441    768.751    675.909    594.287    522.479    459.266    403.589    354.527    311.280    273.148    239.521    209.864    183.710    160.647    140.316    122.399    106.617     92.724     80.503     69.762     60.331     52.061     44.817     38.483     32.953     28.135     23.945     20.310     17.164     14.450     12.114     10.112      8.400      6.944      5.710      4.668  |   7024.335
32.400 |   1023.176    901.271    794.078    699.738    616.646    543.408    478.815    421.815    371.492    327.047    287.782    253.084    222.419    195.316    171.364    150.199    131.500    114.987    100.411     87.552     76.215     66.229     57.441     49.715     42.933     36.986     31.780     27.232     23.265     19.812     16.815     14.219     11.978     10.048      8.392      6.976  |   8392.135
32.600 |   1194.091   1053.611    929.976    821.064    725.040    640.314    565.504    499.408    440.978    389.300    343.574    303.103    267.271    235.543    207.444    182.559    160.523    141.011    123.739    108.454     94.935     82.984     72.425     63.104     54.883     47.639     41.265     35.662     30.745     26.437     22.669     19.380     16.515     14.026     11.869     10.005  |   9977.048
32.800 |   1390.538   1228.768   1086.284    960.664    849.813    751.913    665.386    588.857    521.128    461.154    408.020    360.926    319.170    282.137    249.284    220.136    194.272    171.322    150.960    132.896    116.875    102.671     90.082     78.931     69.060     60.328     52.609     45.794     39.783     34.487     29.827     25.734     22.145     19.002     16.257     13.865  |  11811.079
33.000 |   1616.386   1430.204   1266.103   1121.319    993.457    880.442    780.468    691.965    613.563    544.065    482.426    427.730    379.173    336.049    297.739    263.696    233.439    206.544    182.635    161.382    142.490    125.700    110.782     97.531     85.765     75.323     66.061     57.852     50.582     44.148     38.461     33.439     29.011     25.111     21.682     18.673  |  13931.398

totals |  10276.027   8978.244   7845.656   6856.571   5992.294   5236.687   4575.794   3997.531   3491.420   3048.359   2660.436   2320.765   2023.341   1762.928   1534.954   1335.419   1160.828   1008.117    874.605    757.938    656.053    567.139    489.603    422.048    363.246    312.115    267.707    229.185    195.815    166.950    142.021    120.528    102.032     86.146     72.530     60.886  |  79991.918

